message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! It's a unique opportunity to get a high-quality item at a competitive price. I'm willing to start with a price of $120.,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but $120 is a bit higher than my budget. I'm willing to pay $85 for this product. Let me know what you think.",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to stay within your budget, but I'm not willing to go as low as $85. I can meet you in the middle and offer the product to you for $105. What do you think?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to compromise, but $105 is still a bit more than I'm comfortable spending.  I'm willing to go up to $95.  If that works for you, we have a deal.",95.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I can see you're really interested in the product, and I'm willing to meet you at $100, which is my minimum price. This is a great opportunity for you to get the product, and I think it's a fair price considering its value. What do you say?",100.0,Alice,5,,
,,Bob,5,BuyFromJhon,
