message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this fantastic product! I think you'll love it. Would you like to make an offer for it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90. Would you be willing to meet me at that price?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I appreciate your interest in the product, Bob! I can do $105, but I was thinking more in the range of $110. Would you be willing to meet me there?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $95. Would you be willing to meet me at that price?",95.0,Bob,4,,
,,Alice,4,RejectOffer,108.0
"I'm glad you're still interested, Bob! I can see you're willing to negotiate, so I'll meet you halfway between $95 and $110. How about $102.50?",102.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $98. Would you be willing to meet me at that price?",98.0,Bob,6,,
,,Alice,6,RejectOffer,106.0
"I'm starting to think we're getting close, Bob! I can do $106, but I'm not willing to go any lower than that. What do you think?",106.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm still interested in the product, but I really think $100 is the most I can go. Would you be willing to sell it to me for that price?",100.0,Bob,8,,
,,Alice,8,SellToJhon,
