message,product_price,player,round,decision,new_price
I have a great product that I think you'll really like. Would you like to make an offer on it?,140.0,Alice,1,,
,,Bob,1,RejectOffer,
"That's a bit high for me, Alice. How about we meet in the middle? ",125.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
I can do a bit better than that. How about we meet somewhere in the middle of the middle?,132.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. I'm aiming for something closer to $120, could you meet me there?",120.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I'm getting close to my minimum price, but I'm not quite there yet. How about we meet in the middle of our last two offers?",127.5,Alice,5,,
,,Bob,5,AcceptOffer,
