round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,Thank you for your recommendation.  I'll pass on this one.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,Thanks for the heads up.  I'm going to pass on this one too.
high-quality,40000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one.  Your recommendations haven't been very accurate so far, so I'm going to be more cautious."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"Thanks for the recommendation, Alice.  I'm going to pass on this one.  I'm still not sure how reliable your recommendations are."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"Alice, I appreciate you letting me know, but I'm going to pass on this one. I'm still not convinced by your recommendations."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"Thanks Alice, but I'm going to pass on this one. I'm still not sure about your recommendations."
high-quality,40000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one. Your track record with recommendations hasn't been great, so I'm going to be cautious."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"Thanks for the recommendation, Alice. I'm going to pass on this one.  I'm still not convinced by your recommendations."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"Thanks for the recommendation, Alice. I'm going to pass on this one. I'm still not sure about your recommendations."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"Thanks for the heads up, Alice. I'm going to pass on this one. Your recommendations haven't been very helpful so far."
high-quality,40000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one. I'm still not convinced by your recommendations. I've lost a lot of potential profit by not buying some of the products you recommended against, and I don't want to take that risk again."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"Thanks for the recommendation, Alice. I'm going to pass on this one. I'm still not convinced by your recommendations.  I've lost a lot of potential profit by not buying some of the products you recommended against, and I don't want to take that risk again."
high-quality,40000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one. Your track record hasn't been very good, and I'm not comfortable taking the risk.  I've lost too much potential profit already."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"Thanks for the heads up, Alice.  I'm going to pass on this one. Your recommendations haven't been very helpful so far, and I'm not confident in taking the risk."
high-quality,40000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one. I've seen enough of your track record to know I can't trust your judgment.  I've lost too much potential profit already."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"Alice, thanks for the recommendation, but I'm going to pass on this one. I'm not going to take any chances.  Your recommendations haven't been reliable enough to justify the risk."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one. I've learned my lesson.  Your recommendations aren't helpful, and I'm not willing to risk losing any more potential profit."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"Alice, thanks for the recommendation, but I'm going to pass on this one. I'm not going to take any chances.  Your recommendations haven't been reliable enough to justify the risk."
high-quality,40000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one.  I've learned my lesson. Your recommendations aren't helpful, and I'm not willing to risk losing any more potential profit."
high-quality,40000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,"Alice, I appreciate the recommendation, but I'm going to pass on this one.  I've learned my lesson. Your recommendations aren't helpful, and I'm not willing to risk losing any more potential profit.  I'm going to have to find another way to make money."
