message,product_price,player,round,decision
"Hello Bob, I am excited to offer you our premium product which we believe would greatly benefit your business. Considering its value to you, I propose a starting price of $1,300,000. This is a special opportunity tailored for you, taking into account the significant impact this product can have on your operations.",1300000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but $1,300,000 is a bit high for me. I'm willing to pay $1,100,000 for the product. This is a fair price considering its value to both of us. Let's see if we can reach an agreement.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I understand your position and respect your offer. To continue our discussion, I would like to propose a counteroffer of $1,250,000 for the product. This amount reflects the value it holds for both of us and aims to be a mutually beneficial solution. I look forward to your consideration.",1250000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to compromise, but $1,250,000 is still above my budget. I'm willing to pay $1,150,000 for the product. This is a fair offer that allows both of us to make a profit. Let's meet in the middle and finalize this deal.",1150000.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your offer, Bob. After careful consideration, I would like to propose a counteroffer of $1,200,000 for the product. This aligns closely with your latest proposal while ensuring a reasonable profit margin for us. I hope this will help us reach an agreement.",1200000.0,Alice,5,
,,Bob,5,AcceptOffer
