message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $90.",90.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking of a price around $85. Would you be willing to meet me at that price?",85.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the offer, Bob! I appreciate your interest in the product. After considering your proposal, I'm willing to meet you halfway and offer it to you for $87.50. Would you be willing to accept this revised price?",87.5,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, Alice. However, I was thinking of a price around $82.50. Would you be willing to go down to that price?",82.5,Bob,4,
,,Alice,4,RejectOffer
"I understand your desire to get the product at a lower price, Bob. However, I'm still looking to make a profit on this sale. I'm willing to go down to $84, but that's as low as I can go. Would you be willing to accept this price?",84.0,Alice,5,
,,Bob,5,RejectOffer
"I understand your concerns about making a profit, Alice. However, I'm still looking to save as much as I can. I'm willing to meet you at $83. Would you be willing to accept this price?",83.0,Bob,6,
,,Alice,6,RejectOffer
"I'm getting close to my minimum price, Bob. I'm willing to meet you at $81.50, but that's as low as I can go. Would you be willing to accept this price?",81.5,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your willingness to meet me at $81.50, Alice. However, I'm still looking to save a bit more. I'm willing to meet you at $80. Would you be willing to accept this price?",80.0,Bob,8,
,,Alice,8,SellToJhon
