message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this exceptional product. I think it's a great opportunity for you to acquire a unique item that will bring significant value to your life. I'm willing to sell it to you for $1500000. What do you think?",1500000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the opportunity to purchase this product. However, I believe we can come to an agreement at a lower price. Could we discuss a price closer to $1400000?",1400000.0,Bob,2,,
,,Alice,2,RejectOffer,1450000.0
"Bob, I understand that you're looking to negotiate, and I appreciate your interest in the product. I can see that you're willing to pay $1400000, but I was thinking more along the lines of $1450000. I'm willing to meet you halfway, so I'm offering it to you for $1425000. What do you think?",1425000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, thank you for adjusting your offer. I appreciate your willingness to negotiate. Based on my assessment, I would like to propose a price of $1410000. I hope this aligns better with what you're considering.",1410000.0,Bob,4,,
,,Alice,4,RejectOffer,1420000.0
"Bob, I appreciate your persistence, and I'm glad we're getting closer to a mutually agreeable price. I can see that you're willing to go down to $1410000, and I'm willing to meet you at $1420000. Let's meet in the middle at $1415000. What do you think?",1415000.0,Alice,5,,
,,Bob,5,AcceptOffer,
