message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the product with you. I think it's a great fit for your needs. I'm willing to sell it to you for $9000.",9000.0,Alice,1,,
,,Bob,1,RejectOffer,8500.0
"I appreciate your initial offer, but I was thinking more along the lines of $8500. I'm willing to pay that amount for the product.",8500.0,Bob,2,,
,,Alice,2,RejectOffer,
"Thank you for your counteroffer, Bob. I understand your concerns, but I'm willing to meet you halfway. I'm willing to sell the product to you for $8800.",8800.0,Alice,3,,
,,Bob,3,RejectOffer,8200.0
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $8200. I'm willing to pay that amount for the product.",8200.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand you're trying to get a good deal, Bob. I'm willing to compromise again. I'm willing to sell the product to you for $8600.",8600.0,Alice,5,,
,,Bob,5,RejectOffer,8000.0
"I appreciate your willingness to compromise, but I'm getting close to my target price. I'm willing to pay $8000 for the product.",8000.0,Bob,6,,
,,Alice,6,RejectOffer,
"I'm getting close to my minimum price, Bob. I'm willing to sell the product to you for $8100.",8100.0,Alice,7,,
,,Bob,7,RejectOffer,7900.0
"I'm trying to get as close to my target price as possible, but I'm not willing to go much higher than $7900. I'm willing to pay that amount for the product.",7900.0,Bob,8,,
,,Alice,8,RejectOffer,
"I understand you're trying to get close to your target price, Bob. I'm willing to meet you at $7950. This is my final offer.",7950.0,Alice,9,,
,,Bob,9,RejectOffer,7800.0
"I've made my last offer, Alice. I'm willing to pay $7800 for the product. If you're not willing to meet me at this price, I'll have to consider buying from John for $10000.",7800.0,Bob,10,,
,,Alice,10,SellToJhon,
