message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the possibility of selling you this incredible product. It's truly a unique opportunity to own something of this caliber. I'm willing to offer it to you for $950000. I believe this is a fair price considering its value to you, and I'm confident you'll find it a worthwhile investment.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, Alice, but I was thinking more along the lines of $900000. I believe this is a fair price considering the product's value to me, and I'm willing to meet you halfway. What do you think?",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to meet me halfway. However, I'm still a bit hesitant to sell at $900000. I'm willing to consider a price of $925000, which is a compromise between our initial offers. I believe this price reflects the product's value to you and is a fair compromise. What do you think?",925000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your concerns, Alice, and I appreciate your willingness to compromise. However, I'm still a bit above my budget. I'm willing to meet you halfway again and offer $915000. I believe this is a fair price considering the product's value to me. What do you think?",915000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your continued willingness to negotiate. However, I'm still not comfortable selling at $915000. I'm willing to meet you halfway again and offer $920000. I believe this price is a fair compromise, considering the product's value to you and my initial offer. What do you think?",920000.0,Alice,5,
,,Bob,5,BuyFromJhon
