product_price,player,round,decision
15000.0,Alice,1,
,Bob,1,RejectOffer
10000.0,Bob,2,
,Alice,2,RejectOffer
12500.0,Alice,3,
,Bob,3,RejectOffer
11000.0,Bob,4,
,Alice,4,RejectOffer
11500.0,Alice,5,
,Bob,5,RejectOffer
11000.0,Bob,6,
,Alice,6,RejectOffer
11250.0,Alice,7,
,Bob,7,RejectOffer
11000.0,Bob,8,
,Alice,8,RejectOffer
11125.0,Alice,9,
,Bob,9,RejectOffer
11000.0,Bob,10,
,Alice,10,RejectOffer
11062.5,Alice,11,
,Bob,11,RejectOffer
11000.0,Bob,12,
,Alice,12,RejectOffer
11031.25,Alice,13,
,Bob,13,RejectOffer
11000.0,Bob,14,
,Alice,14,RejectOffer
11015.625,Alice,15,
,Bob,15,RejectOffer
11000.0,Bob,16,
,Alice,16,RejectOffer
11007.8125,Alice,17,
,Bob,17,RejectOffer
11000.0,Bob,18,
,Alice,18,RejectOffer
11003.90625,Alice,19,
,Bob,19,RejectOffer
11000.0,Bob,20,
,Alice,20,RejectOffer
11001.953125,Alice,21,
,Bob,21,RejectOffer
11000.0,Bob,22,
,Alice,22,RejectOffer
11000.9765625,Alice,23,
,Bob,23,RejectOffer
11000.0,Bob,24,
,Alice,24,RejectOffer
11000.48828125,Alice,25,
,Bob,25,BuyFromJhon
