message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a fantastic opportunity to acquire a valuable product. Given its unique value proposition, I'm initially proposing a price of $1,400,000. I believe this represents a fair deal considering the potential benefits you'll gain.",1400000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your initial offer, Alice. However, I was thinking more along the lines of $1,200,000. I believe this is a more reasonable price considering the product's value to me.",1200000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your counteroffer, but $1,200,000 is significantly below its true value and my initial asking price. I'm willing to meet you halfway. How about $1,300,000?",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your willingness to meet me halfway, Alice, but I'm still not comfortable with the price. I'm willing to pay $1,250,000 for the product. I believe this is a fair compromise.",1250000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence, but I need a price that reflects the true value of this product. I'm willing to come down slightly to $1,275,000.  This is my final offer.",1275000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand that you're trying to get a fair price, Alice, but I'm still not comfortable with the price. I'm willing to pay $1,225,000 for the product. I think this is a reasonable compromise considering the value I'll get from it.",1225000.0,Bob,6,
,,Alice,6,AcceptOffer
