message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product! I think it's a game-changer, and I'm confident you'll love it. I'm willing to sell it to you for $900000. This is a great opportunity to get your hands on something truly unique and valuable. What do you think?",900000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate the enthusiasm for the product, but $900000 is a bit steep for me. I'd like to make a counteroffer of $750000. I'm willing to walk away if we can't meet in the middle.",750000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand your concerns about the price, but I'm still very confident in the value of this product. I'm willing to meet you halfway, but I need to make a profit. I'm willing to sell it to you for $850000. This is a fair compromise, considering the product's worth. What do you think?",850000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate the willingness to meet in the middle, but $850000 is still a bit above my budget. I'd like to make another counteroffer of $810000. I'm hoping we can find a mutually beneficial price.",810000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob, and I appreciate your persistence. However, I'm still not willing to go below $820000. This is the minimum I need to make a profit on this deal. I'm willing to meet you at $815000, but that's as low as I can go. What do you think?",815000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your flexibility, Alice, but $815000 is still a bit above my target. I'm willing to make a serious offer of $805000. I'm really interested in this product, but I need to stay within my budget.",805000.0,Bob,6,
,,Alice,6,RejectOffer
"I understand that you're really interested in the product, Bob, and I appreciate your persistence. However, I'm getting close to my minimum price, and I'm not willing to go below $810000. I'm willing to meet you at $807500, but that's as low as I can go. What do you think?",807500.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your flexibility, Alice, but I'm still a bit above my budget. I'm willing to meet you halfway at $807500, but I need to get as close to $800000 as possible. I'd like to make another counteroffer of $802500. I'm really hoping we can make a deal.",802500.0,Bob,8,
,,Alice,8,RejectOffer
"I understand your desire to get close to your target price, Bob, and I appreciate your willingness to meet me halfway. However, I'm still not willing to go below $805000. I'm willing to meet you at $804000, but that's as low as I can go. What do you think?",804000.0,Alice,9,
,,Bob,9,AcceptOffer
