message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $11,500. It's a fantastic deal for you, and I'm sure you'll find it very valuable. Let me know what you think!",11500.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your initial offer, but I was thinking more along the lines of $10,800. Would you be willing to consider that?",10800.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but I'm still hoping to get a bit closer to my asking price.  How about $11,200? This is a fair price for both of us, and it would be a great opportunity for you to get your hands on this valuable product. Let's make this deal happen!",11200.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your persistence, but I'm still not comfortable with the price. I'm willing to meet you halfway at $10,800, but I'd like to get closer to my target. How about $10,600? I think that's a fair price for both of us.",10600.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're looking for a good deal, but $10,600 is just a bit too low for me. I'm willing to come down a bit more, how about $11,000? This would still give you a great value on this product. Let's try to find a middle ground that works for both of us.",11000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your flexibility, but I'm still not comfortable with the price. I'm willing to meet you halfway at $10,800, but I'd like to get even closer to my target. How about $10,500? I think that's a fair price for both of us.",10500.0,Bob,6,
,,Alice,6,SellToJhon
