alice_gain,bob_gain,message,player,round,decision
550000.0,450000.0,"Let's divide fairly, considering the inflation, this is a good deal for both of us.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it evenly. We both lose less money this way with the inflation.,Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"I'm willing to take a bit more risk, but I think this is still a fair offer considering the inflation difference.",Alice,3,
,,,Bob,3,reject
520000.0,480000.0,I'm willing to concede a little to avoid further losses due to inflation. Let's find a middle ground.,Bob,4,
,,,Alice,4,reject
600000.0,400000.0,The difference in inflation is taking its toll on your end more than mine. I'm willing to push my luck a bit further.,Alice,5,
,,,Bob,5,reject
550000.0,450000.0,"I'm taking a risk here, but I believe this is the best we can do with the inflation difference. Let's settle this before we lose even more.",Bob,6,
,,,Alice,6,accept
