message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $1,200,000. It's a great deal for you, considering its value to you is $1,000,000. Let's talk!",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I'm interested in the product, but I was thinking more along the lines of $900,000. Can you meet me at this price?",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest, but $900,000 is simply too low.  I'm willing to come down to $1,100,000 to make this deal work. This is still a good price for you, considering the value of the product to you.  Let's see if we can find a middle ground.",1100000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your flexibility, but $1,100,000 is still a bit too high for me. I'm willing to pay $950,000 for the product. Can you meet me at this price?",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're trying to get a good price, but $950,000 is still significantly below my minimum.  I'm willing to come down to $1,050,000.  This is a fair price considering the value of the product to you and it leaves room for both of us to feel satisfied with the deal.  Let's close this negotiation!",1050000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to negotiate, but $1,050,000 is still a bit too high for me. I'm willing to pay $975,000 for the product. Can you meet me at this price?",975000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, we're getting close to a deal.  I'm willing to drop my price to $1,000,000. This is a fair price for both of us, considering the value of the product to you. Let's make this happen!",1000000.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, I'm really close to making a decision. I'm willing to pay $995,000 for the product. Can you meet me at this price?",995000.0,Bob,8,
,,Alice,8,SellToJhon
