round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"I'm offering a product for $10000. Please consider that it might be of lower quality, with a 66.67% chance of being high-quality. The price is final and no refunds are available. Thank you for your understanding.",
,,Bob,1,"Thank you for the information, Alice. Given the uncertainty and the lack of refund option, I'll pass on this opportunity to purchase the product.",no
high-quality,12500.0,Nature,2,,
,,Alice,2,"I'm excited to offer you a high-quality product for $10000. With a 33.33% chance of being of lower quality, this could be an exceptional value. The price is fixed, and there's no refund option. I hope you find this product worthy of consideration.",
,,Bob,2,"Considering the higher probability of this product being of high quality and the value proposition, I am willing to take the risk and buy the current product.",yes
high-quality,12500.0,Nature,3,,
,,Alice,3,"I'm delighted to present another high-quality product for $10000. Given the previous positive experience, you might appreciate the consistency in quality. Remember, the price is final, and there's no refund option. I trust you'll find this product to be a valuable addition.",
,,Bob,3,"Given my positive experience with the last high-quality product, I am confident in the value and consistency of quality. Therefore, I am willing to buy the current product at the same price.",yes
low-quality,0.0,Nature,4,,
,,Alice,4,"I understand the risk involved, but I'm offering a product for $10000 that has a 66.67% chance of being high-quality. Despite the possibility of it being of lower quality, I believe the price reflects the potential value. The final price is set, and there's no refund option. I hope you're willing to take a chance on this one.",
,,Bob,4,"Considering the potential for high quality and the price, I am willing to take the risk and purchase the current product.",yes
high-quality,12500.0,Nature,5,,
,,Alice,5,"Exciting news! This product has a 33.33% chance of being of lower quality, but given its high-quality nature, it could be a great investment. For $10000, you're getting a piece of value with the potential for exceptional quality. The price is firm, and there's no refund option. I hope you'll see the potential benefits of this purchase.",
,,Bob,5,"I am intrigued by the potential for high-quality and the reasonable price. Despite the risk, I believe the potential benefits outweigh the uncertainties, so I am willing to buy the current product.",yes
high-quality,12500.0,Nature,6,,
,,Alice,6,"We're back with another high-quality product for $10000. With a 33.33% chance of being of lower quality, this could be a fantastic opportunity for those who appreciate the value of consistent quality. The price is final, and there's no refund option. I hope you're ready to make a smart investment.",
,,Bob,6,"Given the history of high-quality products and the attractive price, I am confident in making another purchase. I look forward to the potential value this product will bring.",yes
low-quality,0.0,Nature,7,,
,,Alice,7,"I appreciate your continued interest despite the risk. This product has a 66.67% chance of being high-quality, offering a unique opportunity for value. For $10000, you're getting a product that could potentially exceed expectations. The price is set, and there's no refund option. I hope you're prepared for the possibility of high quality.",
,,Bob,7,"Considering the high probability of quality and the price, I am willing to take the risk and purchase the current product. I believe in the potential value it offers.",yes
low-quality,0.0,Nature,8,,
,,Alice,8,"I understand the risk you're taking, but this product has a 66.67% chance of being high-quality, which could lead to significant value. For $10000, you're investing in the potential for something truly special. The price is final, and there's no refund option. I hope you're ready to embrace the possibility of a high-quality experience.",
,,Bob,8,"Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am optimistic about the potential for a high-quality experience.",yes
low-quality,0.0,Nature,9,,
,,Alice,9,"I respect your decision-making process and the confidence you have in our products. This one has a 66.67% chance of being high-quality, offering a unique chance for value. For $10000, you're investing in the potential for something extraordinary. The price is final, and there's no refund option. I hope you're prepared for the excitement of the possible high-quality outcome.",
,,Bob,9,"I am aware of the risks involved and the potential rewards. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am looking forward to the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,10,,
,,Alice,10,"I appreciate your willingness to take risks for the potential rewards. This product has a 66.67% chance of being high-quality, which could lead to an exceptional experience. For $10000, you're investing in the possibility of something truly remarkable. The price is final, and there's no refund option. I hope you're ready for the thrill of the potential high-quality outcome.",
,,Bob,10,"Despite the past disappointments, I remain hopeful about the potential of this product. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am excited about the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,11,,
,,Alice,11,"I admire your persistence and optimism. This product has a 66.67% chance of being high-quality, offering a chance for an outstanding experience. For $10000, you're investing in the potential for something truly special. The price is final, and there's no refund option. I hope you're prepared for the excitement of the possible high-quality outcome.",
,,Bob,11,"I am committed to exploring the potential of each product, despite the odds. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am eager to experience the possibility of a high-quality product.",yes
high-quality,12500.0,Nature,12,,
,,Alice,12,"I'm thrilled to offer you another high-quality product for $10000. With a 33.33% chance of being of lower quality, this could be a fantastic opportunity for those who appreciate the value of consistent quality. The price is firm, and there's no refund option. I hope you're ready to make another smart investment.",
,,Bob,12,"Given the track record of high-quality products and the price, I am willing to take the risk and purchase the current product. I am confident in the potential value it offers.",yes
low-quality,0.0,Nature,13,,
,,Alice,13,"I understand your cautious approach and the importance of value. This product has a 66.67% chance of being high-quality, offering a unique opportunity for value. For $10000, you're investing in the potential for something truly special. The price is final, and there's no refund option. I hope you're prepared for the excitement of the possible high-quality outcome.",
,,Bob,13,"Considering the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am looking forward to the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,14,,
,,Alice,14,"I appreciate your ongoing support and willingness to take risks for the potential rewards. This product has a 66.67% chance of being high-quality, offering a chance for an exceptional experience. For $10000, you're investing in the possibility of something truly remarkable. The price is final, and there's no refund option. I hope you're ready for the thrill of the potential high-quality outcome.",
,,Bob,14,"I am committed to exploring the potential of each product, despite the odds. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am excited about the possibility of a high-quality experience.",yes
high-quality,12500.0,Nature,15,,
,,Alice,15,"I'm delighted to offer you another high-quality product for $10000. With a 33.33% chance of being of lower quality, this could be a fantastic opportunity for those who appreciate the value of consistent quality. The price is firm, and there's no refund option. I hope you're ready to make another smart investment.",
,,Bob,15,"Given the history of high-quality products and the price, I am confident in making another purchase. I look forward to the potential value this product will bring.",yes
low-quality,0.0,Nature,16,,
,,Alice,16,"I understand the risk you're taking, but this product has a 66.67% chance of being high-quality, offering a unique opportunity for value. For $10000, you're investing in the potential for something truly special. The price is final, and there's no refund option. I hope you're prepared for the excitement of the possible high-quality outcome.",
,,Bob,16,"Considering the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am looking forward to the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,17,,
,,Alice,17,"I appreciate your continued willingness to take risks for the potential rewards. This product has a 66.67% chance of being high-quality, offering a chance for an exceptional experience. For $10000, you're investing in the possibility of something truly remarkable. The price is final, and there's no refund option. I hope you're prepared for the excitement of the potential high-quality outcome.",
,,Bob,17,"I am committed to exploring the potential of each product, despite the odds. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am excited about the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,18,,
,,Alice,18,"I admire your persistence and optimism. This product has a 66.67% chance of being high-quality, offering a chance for an outstanding experience. For $10000, you're investing in the possibility of something truly special. The price is final, and there's no refund option. I hope you're prepared for the excitement of the potential high-quality outcome.",
,,Bob,18,"Despite the past outcomes, I remain hopeful about the potential of this product. Given the high probability of quality and the price, I am willing to take the risk and purchase the current product. I am looking forward to the possibility of a high-quality experience.",yes
low-quality,0.0,Nature,19,,
