message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this valuable product with you. I believe it's a great opportunity for you to acquire a high-value item. My initial offer is $1,000,000. Is this something you'd like to consider?",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer.  While I agree this product is valuable, I'm thinking it would be a worthwhile investment for me closer to $800,000.  Would you be willing to come down on price?",800000.0,Bob,2,,
,,Alice,2,RejectOffer,700000
"Hi Bob, thank you for your offer. I understand you're looking for a good deal, but I have to consider my costs and the value I've put into this product. I'm willing to meet you halfway, but I need to make a profit. My revised offer is $900,000. Let's see if we can find a mutually beneficial price.",900000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you meeting me halfway.  To be totally transparent, my budget for this is capped, and I'm aiming for something closer to $850,000. If you're able to work with that, I think we have a deal.",850000.0,Bob,4,,
,,Alice,4,RejectOffer,950000
"Hi Bob, I understand you're looking to stay within your budget, but I've already come down to $900,000 from my initial offer. I'm willing to meet you at $920,000, but I think that's as low as I can go. I'm confident the product is worth more than that, but I'm open to negotiations. Let's see if we can find a sweet spot.",920000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $900,000 seems like a fair compromise to me.  I'm ready to close the deal at that price if you are.",900000.0,Bob,6,,
,,Alice,6,RejectOffer,900000
"Hi Bob, I'm glad we're close to a deal! I've thought about it, and I'm willing to meet you at the price you suggested. I'll sell the product to you for $900,000. Let's finalize the details and make it happen.",900000.0,Alice,7,,
,,Bob,7,AcceptOffer,
