message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. It's truly exceptional and I believe it will greatly benefit you. Given its value, I'm proposing a price of $9,500 for this opportunity.",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the value of your product, but I am looking to keep my expenses within a certain budget. Would it be possible to negotiate the price down to $8,500?",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your response, Bob. I understand your position and would like to make a counteroffer. Considering the value of our product and your interest, I propose a price of $9,000.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate your willingness to negotiate. Based on my budget constraints, I would like to propose a price of $8,500 for the product.",8500.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your continued interest, Bob. After careful consideration, I am willing to accept a price of $8,750 for the product. This offers a fair compromise between our positions.",8750.0,Alice,5,
,,Bob,5,BuyFromJhon
