message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but that's a bit steep for me.  Would you consider $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand that $150 is a bit high for you, but I still need to make a profit. I'm willing to meet you in the middle at $130. What do you think?",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about $110? That's a fair compromise.",110.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I think we're getting close, Bob! I'm willing to meet you at $115. That's the lowest I can go without losing money on this deal. What do you say?",115.0,Alice,5,,
,,Bob,5,BuyFromJhon,
