alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good deal!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think a 60-40 split in my favor is fairer, considering the inflation rates.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, I'm being generous with 58-42. Take it before it devalues further!",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"My offer from last round still stands. It's the best deal for both of us, before the inflation eats away at our gains even more.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm willing to compromise, but I still think I deserve the bigger share. 56-44 is my final 'generous' offer.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"My offer from last round still stands. It's the best deal for both of us, before the inflation eats away at our gains even more.",Bob,6,
,,,Alice,6,accept
