alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's be fair and avoid excessive devaluation. This offer gives us both a good deal.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I'll take a bit more, considering the devaluation hit I'll take if we keep going.",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"The devaluation is hitting you hard, Bob.  Let's settle this now and both get something worthwhile.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"I'll take a bit more, hoping to offset the devaluation losses. Let's end this soon.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"Bob, it's getting ridiculous. Another round and you'll be losing serious money. Take this deal!",Alice,5,
,,,Bob,5,accept
