alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,"Let's get a good start, I'll take the majority, but I'm willing to give you a decent chunk.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's be fair. 50/50 seems like the most equitable way to split this. I'm sure you'll agree!,Bob,2,
,,"You think 50/50 is fair? I think I deserve more, considering I made the first move.",Alice,2,reject
6000.0,4000.0,"I'm willing to compromise, but I still think I deserve the majority. This way, I'll get a slight edge, but you'll still get a decent chunk.",Alice,3,
,,,Bob,3,reject
6000.0,4000.0,"I think we can both do better than this. Since we both rejected each other's offers so far, let's try a compromise. You get the majority this time, and we'll see what happens in the next round.",Bob,4,
,,You're just repeating the same offer. I want a better deal. I'm willing to take a risk and propose a new offer.,Alice,4,reject
7000.0,3000.0,"I'm taking a risk, but I think I can get away with this. You're getting a smaller share, but I'm willing to take the risk.",Alice,5,
,,,Bob,5,accept
