product_price,player,round,decision
18000.0,Alice,1,
,Bob,1,RejectOffer
12000.0,Bob,2,
,Alice,2,RejectOffer
16500.0,Alice,3,
,Bob,3,RejectOffer
14000.0,Bob,4,
,Alice,4,RejectOffer
15800.0,Alice,5,
,Bob,5,RejectOffer
14500.0,Bob,6,
,Alice,6,RejectOffer
15200.0,Alice,7,
,Bob,7,RejectOffer
14000.0,Bob,8,
,Alice,8,RejectOffer
15000.0,Alice,9,
,Bob,9,RejectOffer
13500.0,Bob,10,
,Alice,10,RejectOffer
14500.0,Alice,11,
,Bob,11,RejectOffer
13000.0,Bob,12,
,Alice,12,RejectOffer
14000.0,Alice,13,
,Bob,13,RejectOffer
12800.0,Bob,14,
,Alice,14,RejectOffer
13500.0,Alice,15,
,Bob,15,RejectOffer
12500.0,Bob,16,
,Alice,16,RejectOffer
13000.0,Alice,17,
,Bob,17,RejectOffer
12000.0,Bob,18,
,Alice,18,SellToJhon
