message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great deal on this amazing product. I think you'll really love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, I appreciate your offer, but $180 is a bit out of my budget. I'm willing to pay $80 for the product. Let me know what you think.",80.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand that $180 is a bit steep, but I'm not willing to go all the way down to $80. How about we meet in the middle at $120?",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit.  $120 is still a bit too high for me.  I'm happy to pay $100 for the product.  Let's see if we can make a deal.",100.0,Bob,4,,
,,Alice,4,RejectOffer,140.0
"I'm getting closer to your price, Bob, but I still need to make a profit. How about we meet in the middle again at $130?",130.0,Alice,5,,
,,Bob,5,BuyFromJhon,
