message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this amazing product that I think you'll really love. I'm willing to sell it to you for $12000. It's a one-of-a-kind opportunity, and I think it's worth every penny. What do you think?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your enthusiasm for the product, but I was thinking more along the lines of $9000. Would you be willing to consider that price?",9000.0,Bob,2,,
,,Alice,2,RejectOffer,10500.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $10500. I'm willing to meet you halfway, but I need to make sure I get a fair price for this product. What do you think?",10500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I'm not sure I can go up to $10500. Would you be willing to meet me at $9500?",9500.0,Bob,4,,
,,Alice,4,RejectOffer,10000.0
"I'm getting closer to your price, Bob, but I still need to make a profit. I'm willing to meet you at $10000. What do you think?",10000.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, Alice, but I'm still a bit above my budget. Would you be willing to meet me at $9200?",9200.0,Bob,6,,
,,Alice,6,RejectOffer,9800.0
"I'm willing to make one more concession, Bob. I can meet you at $9800. This is as low as I'm willing to go. What do you think?",9800.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to meet me halfway, Alice, but I'm still a bit above my budget. Would you be willing to meet me at $9200?",9200.0,Bob,8,,
,,Alice,8,SellToJhon,
