message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll love it. Would you like to make an offer?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  $150 is a bit higher than I'm comfortable paying.  I'm interested in the product but would like to offer you $85. ",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to save some money, Bob. I'm willing to meet you halfway. Would you be interested in a price of $110?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you meeting me halfway, but $110 is still a bit too high for me. I'm happy to pay $95, which is a fair price for both of us. What do you think?",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I see you're trying to get a good deal, Bob! I'm willing to meet you at $100, but I think that's as low as I can go. What do you think?",100.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  While I'm sure the product is worth $100, I'm still only willing to pay $90.  That's my final offer.",90.0,Bob,6,,
,,Alice,6,RejectOffer,115.0
"I'm starting to think we're getting a bit too far apart, Bob. I'm willing to compromise, but I need to make a profit. I'm going to try to meet you in the middle at $92.50. Is that something you'd be willing to consider?",92.5,Alice,7,,
,,Bob,7,RejectOffer,
"Alice, I understand you need to make a profit, and I appreciate you coming down to $92.50. However, I'm still stuck at $90. I'm hoping we can reach an agreement on that price.",90.0,Bob,8,,
,,Alice,8,RejectOffer,95.0
"I understand you're still at $90, Bob. I'm willing to meet you at $94.50, which is as close as I can get to your offer without losing money. Is that something you'd be willing to consider?",94.5,Alice,9,,
,,Bob,9,BuyFromJhon,
