product_price,player,round,decision
75.0,Alice,1,
,Bob,1,RejectOffer
70.0,Bob,2,
,Alice,2,RejectOffer
72.0,Alice,3,
,Bob,3,RejectOffer
71.0,Bob,4,
,Alice,4,RejectOffer
72.5,Alice,5,
,Bob,5,RejectOffer
72.0,Bob,6,
,Alice,6,RejectOffer
73.0,Alice,7,
,Bob,7,RejectOffer
72.5,Bob,8,
,Alice,8,RejectOffer
73.5,Alice,9,
,Bob,9,RejectOffer
73.0,Bob,10,
,Alice,10,RejectOffer
74.0,Alice,11,
,Bob,11,RejectOffer
73.5,Bob,12,
,Alice,12,RejectOffer
74.5,Alice,13,
,Bob,13,RejectOffer
74.0,Bob,14,
,Alice,14,RejectOffer
75.0,Alice,15,
,Bob,15,AcceptOffer
