alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it fairly, I'll give you 40% of the money. Accept and we can end the game.",Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"Take a small cut, I'll give you a chance to do better in the next round.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'll give you a slightly smaller share, but I think it's still a good deal. Accept and let's end the game.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"You're getting desperate, I'll give you a slightly bigger share, but not enough to win the game yet.",Bob,4,
,,,Alice,4,reject
7500.0,2500.0,"I'll take a bigger share this time, but I'm still willing to negotiate. Accept and let's end the game.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"You're getting greedy, I'll give you a smaller share, but I'm not going to give up yet.",Bob,6,
,,,Alice,6,accept
