message,product_price,player,round,decision
"Hi Bob, I'm excited to show you this amazing product. I think you'll really love it! I'm willing to let it go for $120.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I was thinking more along the lines of $90. Would you be willing to meet me halfway?",90.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your interest in the product. However, I was thinking more along the lines of $110. I'm willing to meet you halfway, but I need to make a profit. Let's see if we can find a sweet spot.",110.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand your concerns about making a profit, but I'm still a bit above my budget. Would you be willing to meet me at $100?",100.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm glad we're still in the conversation. I can do $105, but I'm getting a bit closer to my minimum price. Let's see if we can meet in the middle.",105.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your willingness to meet in the middle. I'm still a bit above my budget, so I'd like to propose $102.50. Can you meet me at that price?",102.5,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I'm willing to make one more concession. I can do $107.50, but I really think that's as low as I can go. I'm hoping we can finalize the deal at this price.",107.5,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, I appreciate your willingness to make one more concession. I'm still a bit above my budget, so I'd like to propose $105. Can you meet me at that price?",105.0,Bob,8,
,,Alice,8,RejectOffer
"Hi Bob, I've made a few concessions already, and I'm getting close to my minimum price. I can do $108, but I'm not sure I can go any lower. Let's see if we can finalize the deal at this price.",108.0,Alice,9,
,,Bob,9,RejectOffer
"Hi Alice, I understand that you've made some concessions already, but I'm still a bit above my budget. I'd like to propose $106. Can you meet me at that price?",106.0,Bob,10,
,,Alice,10,RejectOffer
