message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this fantastic product. I think you'll really love it. I'm willing to sell it to you for $12,000.",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $12,000 is a bit high for me. I'm interested in the product, but I'd be willing to pay around $6,000 for it. What do you think?",6000.0,Bob,2,,
,,Alice,2,RejectOffer,9000.0
"Thanks for your offer, Bob. I appreciate your interest in the product. I'm willing to meet you in the middle, but I still need to make a profit. I'm willing to sell it to you for $9,000.",9000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you coming down a bit. However, $9,000 is still a bit higher than I'd like to go. How about $7,000? That's a fair offer considering John is offering it for $8,000.",7000.0,Bob,4,,
,,Alice,4,RejectOffer,8500.0
"I understand you're trying to get a good deal, Bob. I'm willing to meet you halfway between $7,000 and $8,000. I'm willing to sell it to you for $8,250.",8250.0,Alice,5,,
,,Bob,5,BuyFromJhon,
