message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a product I believe you'll find very valuable. Given its potential benefits for you, I'm proposing a starting price of $13,000.",13000.0,Alice,1,,
,,Bob,1,RejectOffer,10000.0
"I appreciate your willingness to meet me halfway, but I was thinking more along the lines of $9,500",9500.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand your perspective, but $9,500 significantly undervalues the product's worth.  I'm willing to come down to $11,500.  This is a very competitive offer considering the value it will bring you.",11500.0,Alice,3,,
,,Bob,3,RejectOffer,10500.0
"I appreciate your willingness to meet me in the middle again, but I was thinking more along the lines of $9,500",9500.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, it seems like we're both serious about this deal.  How about we split the difference between our previous offers and settle at $10,500? This is my final offer.",10500.0,Alice,5,,
,,Bob,5,RejectOffer,1000.0
"I understand your position, but I'm willing to go up to $9,750",9750.0,Bob,6,,
,,Alice,6,AcceptOffer,
