message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. Would you like to buy it from me for $180?",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for offering! That price is a little high for me. Would you consider $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"Hi Bob, thanks for your offer, but I'm afraid $60 is a bit too low for me. I'm willing to meet you in the middle, though. How about $120?",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you trying to meet in the middle.  While $120 is closer, my budget is still a bit lower. Could you do it for $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,140.0
"Hi Bob, I understand you're trying to stay within your budget, but I'm still a bit far apart from $75. I'm willing to meet you halfway between $120 and $75, which is $97.50. Would you be willing to consider that?",97.5,Alice,5,,
,,Bob,5,BuyFromJhon,
