alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a slightly better offer, but I'm not giving away too much",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"I'm willing to give you a slightly better deal, but I still want a decent chunk",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'll give you a bit more, but I'm not going to get taken advantage of",Bob,4,
,,,Alice,4,reject
375000.0,625000.0,"I'm willing to give you a bit more, but I still want a decent chunk, considering the inflation",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"I'll give you a bit more, but I'm not going to get taken advantage of in the long run",Bob,6,
,,,Alice,6,reject
325000.0,675000.0,"I'm willing to give you a bit more, but I'm not going to get left with nothing",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"I'll give you a small amount, but I'm not going to get left with nothing either",Bob,8,
,,,Alice,8,reject
250000.0,750000.0,"I'll give you a bit more, but I'm not going to give away the farm",Alice,9,
,,,Bob,9,reject
50000.0,950000.0,"I'll give you a tiny bit, but I'm not going to give away the majority",Bob,10,
,,,Alice,10,reject
125000.0,875000.0,"I'll give you a bit more, but I'm not going to give away everything",Alice,11,
,,,Bob,11,reject
1000.0,999000.0,"I'll give you a tiny bit, but I'm not going to give away the majority",Bob,12,
,,,Alice,12,reject
