message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. Would you like to buy it from me for $150?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer! I really appreciate it.  I'm interested in the product, but $150 is a bit higher than my budget. I'd be willing to pay $110 for it.  What do you think?",110.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"Hi Bob, thanks for your offer! I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit. Would you be willing to pay $135 for it?",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I understand you need to make a profit, but $135 is still a little more than I'm comfortable with. I'm willing to go up to $125. This is my final offer, as I have another option available.",125.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"Hi Bob, I appreciate your persistence, but I'm not willing to go all the way down to $125. I'm willing to compromise at $130, which is still a good deal for you. What do you think?",130.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you coming down a bit.  I'm willing to go up to $128.  Let's try to make this work.",128.0,Bob,6,,
,,Alice,6,RejectOffer,132.0
"Hi Bob, I appreciate your willingness to meet me in the middle. I'm willing to go up a bit more to $132, which is still a good deal for me. Let's see if we can finalize the deal.",132.0,Alice,7,,
,,Bob,7,BuyFromJhon,
