alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. This offer benefits us both.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'm taking the lead here, Alice. This offer is fair, and we can finish this quickly.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, time is running out and the stakes are getting lower. Let's be reasonable.  This offer is still good for both of us.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, this is my final offer.  We're both losing money with each round, so let's end this now.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  I'm offering a fair 50/50 split. Let's end this before we both lose out.",Alice,5,
,,,Bob,5,accept
