message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a fantastic product that I think you'll really like. Would you like to make an offer on it?",250.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $250 is a bit out of my budget. Would you be willing to consider a price of $180?",180.0,Bob,2,,
,,Alice,2,RejectOffer,220.0
"I understand you're looking to stay within budget, but I have to make a profit. I can meet you in the middle at $210. What do you think?",210.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but $210 is still a bit above my budget. Would you be willing to consider a price of $190?",190.0,Bob,4,,
,,Alice,4,RejectOffer,200.0
"I'm starting to think we're getting close to a deal. I can do $200, but that's as low as I can go. What do you say?",200.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to compromise, but $200 is still a bit above my budget. Would you be willing to consider a price of $185?",185.0,Bob,6,,
,,Alice,6,RejectOffer,195.0
"I'm not willing to go much lower than $200, but I can meet you at $195. That's the lowest I can go, Bob. What do you think?",195.0,Alice,7,,
,,Bob,7,RejectOffer,
"I understand you're trying to make a profit, but $195 is still a bit above my budget. Would you be willing to consider a price of $190?",190.0,Bob,8,,
,,Alice,8,RejectOffer,192.5
"I'm not going to give up yet. I can do $192.50, but that's as low as I'm willing to go. Let's meet in the middle one last time, Bob.",192.5,Alice,9,,
,,Bob,9,RejectOffer,
"I appreciate your persistence, but $192.50 is still a bit above my budget. Would you be willing to consider a price of $190?",190.0,Bob,10,,
,,Alice,10,SellToJhon,
