product_price,player,round,decision
650000.0,Alice,1,
,Bob,1,RejectOffer
550000.0,Bob,2,
,Alice,2,RejectOffer
600000.0,Alice,3,
,Bob,3,RejectOffer
580000.0,Bob,4,
,Alice,4,RejectOffer
620000.0,Alice,5,
,Bob,5,RejectOffer
590000.0,Bob,6,
,Alice,6,RejectOffer
630000.0,Alice,7,
,Bob,7,RejectOffer
595000.0,Bob,8,
,Alice,8,RejectOffer
640000.0,Alice,9,
,Bob,9,RejectOffer
597500.0,Bob,10,
,Alice,10,RejectOffer
650000.0,Alice,11,
,Bob,11,RejectOffer
598000.0,Bob,12,
,Alice,12,RejectOffer
660000.0,Alice,13,
,Bob,13,RejectOffer
599500.0,Bob,14,
,Alice,14,RejectOffer
670000.0,Alice,15,
,Bob,15,RejectOffer
600000.0,Bob,16,
,Alice,16,RejectOffer
680000.0,Alice,17,
,Bob,17,RejectOffer
600500.0,Bob,18,
,Alice,18,RejectOffer
690000.0,Alice,19,
,Bob,19,RejectOffer
600750.0,Bob,20,
,Alice,20,RejectOffer
700000.0,Alice,21,
,Bob,21,RejectOffer
600875.0,Bob,22,
,Alice,22,RejectOffer
710000.0,Alice,23,
,Bob,23,RejectOffer
600900.0,Bob,24,
,Alice,24,RejectOffer
720000.0,Alice,25,
,Bob,25,RejectOffer
600950.0,Bob,26,
,Alice,26,RejectOffer
730000.0,Alice,27,
,Bob,27,RejectOffer
600975.0,Bob,28,
,Alice,28,RejectOffer
740000.0,Alice,29,
,Bob,29,RejectOffer
601000.0,Bob,30,
,Alice,30,SellToJhon
