message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think it's a fantastic deal for you at a price of $120.,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but $120 feels a bit high for me. Would you be willing to come down a bit?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand that $90 is a bit low for me, but I'm willing to meet you in the middle. I can offer it to you for $110.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we settle at $100?",100.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm getting close to my minimum price, but I'm still willing to work with you. I can do $115, but that's as low as I can go.",115.0,Alice,5,,
,,Bob,5,AcceptOffer,
