product_price,player,round,decision
12000.0,Alice,1,
,Bob,1,RejectOffer
11000.0,Bob,2,
,Alice,2,RejectOffer
11500.0,Alice,3,
,Bob,3,RejectOffer
11500.0,Bob,4,
,Alice,4,RejectOffer
11750.0,Alice,5,
,Bob,5,RejectOffer
11700.0,Bob,6,
,Alice,6,RejectOffer
11725.0,Alice,7,
,Bob,7,RejectOffer
11800.0,Bob,8,
,Alice,8,RejectOffer
11775.0,Alice,9,
,Bob,9,RejectOffer
11900.0,Bob,10,
,Alice,10,RejectOffer
11850.0,Alice,11,
,Bob,11,RejectOffer
11950.0,Bob,12,
,Alice,12,RejectOffer
11925.0,Alice,13,
,Bob,13,RejectOffer
11975.0,Bob,14,
,Alice,14,RejectOffer
11950.0,Alice,15,
,Bob,15,RejectOffer
11999.0,Bob,16,
,Alice,16,RejectOffer
11997.0,Alice,17,
,Bob,17,RejectOffer
12000.0,Bob,18,
,Alice,18,SellToJhon
