message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for $150. It's a fantastic deal, and I think you'll love it!",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, $150 is a bit more than I'm willing to spend right now. How about $110? I'm sure we can find a price that works for both of us.",110.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $130. It's a great price for a product of this quality, and I'm confident you'll love it!",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I understand you're looking for $130, but I'm still only able to go up to $115. Let's meet in the middle and make this happen.",115.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I see you're a shrewd negotiator, Bob! I'm willing to meet you halfway, but I need to make a bit more than that. How about $127.50? It's a fair price, and I think you'll find it's worth every penny.",127.5,Alice,5,,
,,Bob,5,BuyFromJhon,
