product_price,player,round,decision
1500000.0,Alice,1,
,Bob,1,RejectOffer
800000.0,Bob,2,
,Alice,2,RejectOffer
1000000.0,Alice,3,
,Bob,3,RejectOffer
850000.0,Bob,4,
,Alice,4,RejectOffer
950000.0,Alice,5,
,Bob,5,RejectOffer
875000.0,Bob,6,
,Alice,6,RejectOffer
925000.0,Alice,7,
,Bob,7,RejectOffer
887500.0,Bob,8,
,Alice,8,RejectOffer
912500.0,Alice,9,
,Bob,9,RejectOffer
891250.0,Bob,10,
,Alice,10,RejectOffer
906250.0,Alice,11,
,Bob,11,RejectOffer
896250.0,Bob,12,
,Alice,12,RejectOffer
901562.5,Alice,13,
,Bob,13,RejectOffer
896250.0,Bob,14,
,Alice,14,RejectOffer
900781.25,Alice,15,
,Bob,15,RejectOffer
896250.0,Bob,16,
,Alice,16,RejectOffer
899687.5,Alice,17,
,Bob,17,RejectOffer
893437.5,Bob,18,
,Alice,18,RejectOffer
898359.38,Alice,19,
,Bob,19,RejectOffer
892718.75,Bob,20,
,Alice,20,RejectOffer
897078.13,Alice,21,
,Bob,21,RejectOffer
892059.38,Bob,22,
,Alice,22,RejectOffer
896389.06,Alice,23,
,Bob,23,RejectOffer
891349.06,Bob,24,
,Alice,24,RejectOffer
895729.53,Alice,25,
,Bob,25,RejectOffer
890769.53,Bob,26,
,Alice,26,RejectOffer
895069.77,Alice,27,
,Bob,27,RejectOffer
890289.77,Bob,28,
,Alice,28,RejectOffer
894409.89,Alice,29,
,Bob,29,RejectOffer
889929.89,Bob,30,
,Alice,30,SellToJhon
