alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with a fair but generous offer. I'm confident we can find a better solution later.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,Let's try a more balanced split.,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I appreciate your attempt at a more balanced split, but I believe we can both do better. Let's try to find a middle ground where we both get a larger share.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Getting closer, but I think I deserve a bit more considering the inflation is hitting me less.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Let's meet in the middle. I think this offer is fair considering the inflation, and we both get a decent share.",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"I'm willing to compromise, but I still think I should get a slightly larger share due to the inflation difference.",Bob,6,
,,,Alice,6,reject
525000.0,475000.0,"I'm willing to go slightly higher on your offer. This offer is fair considering the inflation impact on both of us, and I hope we can finally reach an agreement.",Alice,7,
,,,Bob,7,accept
