message,product_price,player,round,decision,counteroffer
I'm excited to offer you this amazing product! I think it's a great opportunity for you to acquire it at a fair price. I'm willing to sell it to you for $110.,110.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate the offer, Alice, but $110 is a bit steep for me. I'm willing to pay $105.  Let me know what you think.",105.0,Bob,2,,
,,Alice,2,RejectOffer,115.0
"I understand that $105 is a bit lower than I was hoping for, but I'm willing to meet you halfway. I can do $112.50, which is a good compromise for both of us.",112.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit.  $112.50 is still a little too high for me. I'm willing to go up to $107.50.  Let's see if we can find a middle ground.",107.5,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I can see that we're getting close to a deal! I'm willing to meet you at $108, which is a bit higher than your last offer but still a good compromise for both of us.",108.0,Alice,5,,
,,Bob,5,AcceptOffer,
