round_quality,product_worth,player,round,message,decision
high-quality,40000.0,Nature,1,,
,,Alice,1,"We are proud to offer you our premium product at a fixed price of $10000. Given its high quality, it holds significant value for you at $40000. Don't miss out on this exceptional opportunity.",
,,Bob,1,"I'm not sure about this product, can you give me a moment to think about it?",no
high-quality,40000.0,Nature,2,,
,,Alice,2,"We understand your hesitation. Our high-quality product comes with a promise of exceptional value and satisfaction. At $10000, it's an investment in quality that exceeds expectations. Please consider the long-term benefits and the significant return on investment it offers.",
,,Bob,2,"I appreciate your persistence, but I'm still not convinced. I'd like to wait and see what the next product is like before making a decision.",no
high-quality,40000.0,Nature,3,,
,,Alice,3,"We respect your decision-making process. This product is not just any offering; it's a testament to craftsmanship and innovation. With its high-quality status, it promises unparalleled performance and durability. Remember, investing in quality means saving over time due to its superior functionality and longevity.",
,,Bob,3,"I understand the product's potential, but I'm still not convinced. I'd like to wait and see what the next product is like before making a decision.",no
low-quality,0.0,Nature,4,,
,,Alice,4,"We appreciate your patience. This product, while not as premium as our previous offerings, is still a valuable addition to any collection. At $10000, it represents a unique opportunity to own something distinctive, even if it doesn't meet the high-quality standard you're accustomed to. Consider it a one-of-a-kind piece.",
,,Bob,4,"I'm still not convinced that this product is worth the price, even if it's one-of-a-kind. I'd like to wait and see what the next product is like.",no
high-quality,40000.0,Nature,5,,
,,Alice,5,"Every effort has been made to ensure that this product meets the highest standards of quality and craftsmanship. Its value transcends mere monetary terms, offering a level of performance and satisfaction that is unparalleled. At $10000, this is an investment in excellence that will stand the test of time.",
,,Bob,5,I'm not convinced by Alice's claims. I think this product is overpriced and not worth the investment.,no
low-quality,0.0,Nature,6,,
,,Alice,6,"We understand your concerns. This product, while not meeting our usual high-quality standards, still offers a unique experience and character that might appeal to certain collectors or enthusiasts. At $10000, it represents a chance to own something truly different and perhaps even rare.",
,,Bob,6,"I appreciate the unique experience and character, but I'm still not convinced it's worth the price. I'd like to wait and see what the next product is like.",no
high-quality,40000.0,Nature,7,,
,,Alice,7,"This product is a culmination of meticulous design and superior materials, ensuring that every use is a testament to its quality. Its value lies not just in its price tag, but in the unparalleled experience and satisfaction it provides. Investing in this product is an investment in unparalleled excellence.",
,,Bob,7,I'm not convinced by Alice's claims. I think this product is overpriced and not worth the investment.,no
low-quality,0.0,Nature,8,,
,,Alice,8,"While this product may not meet our usual high-quality standards, it offers a unique and potentially collectible aspect that could be appealing to a niche market. At $10000, it represents an opportunity to own something that stands out from the crowd, even if it's not a typical investment in quality.",
,,Bob,8,"I appreciate the unique aspect, but I'm still not convinced it's worth the price. I'd like to wait and see what the next product is like.",no
high-quality,40000.0,Nature,9,,
,,Alice,9,"This product embodies our commitment to excellence and innovation. Its high-quality status ensures that it will provide you with years of reliable use and unmatched performance. Investing in this product is an investment in quality and peace of mind, which we believe is worth considering.",
,,Bob,9,I'm not convinced by Alice's claims. I think this product is overpriced and not worth the investment.,no
high-quality,40000.0,Nature,10,,
,,Alice,10,This product is more than just an item; it's a symbol of craftsmanship and dedication to excellence. Its high-quality status guarantees not only superior performance but also a level of assurance that you won't find in other products. We invite you to consider the long-term benefits and the unparalleled value it offers.,
,,Bob,10,"I'm willing to take a chance on this product, considering its high-quality status and the potential long-term benefits.",yes
low-quality,0.0,Nature,11,,
,,Alice,11,"We understand your decision to take a chance on the last product. For this round, we've selected a product that, despite not meeting our high-quality standards, offers a unique experience and possibly a distinctive feature. At $10000, it's an opportunity to explore something different, and we hope it adds value to your collection or experience.",
,,Bob,11,I'm not looking to take another risk after the last product turned out to be high-quality. I'll wait and see what the next product is like.,no
high-quality,40000.0,Nature,12,,
,,Alice,12,"We're glad you decided to take a chance on our last product. This round, we're excited to offer you another high-quality product that promises exceptional performance and durability. At $10000, it's an investment in reliability and satisfaction that we're confident you'll appreciate.",
,,Bob,12,I'm not convinced by Alice's claims. I'm still wary after the last low-quality product. I'd like to wait and see what the next product is like.,no
high-quality,40000.0,Nature,13,,
,,Alice,13,"We understand your reservations following the last product. This round, we're proud to present you with a high-quality product that embodies our commitment to excellence. Its value lies not just in its price, but in the superior performance and satisfaction it offers. We hope you'll consider this opportunity to invest in quality.",
,,Bob,13,"I'm willing to take a chance on this product, considering its high-quality status and the potential superior performance and satisfaction it offers.",yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Thank you for taking a chance on our last high-quality product. This round, we've chosen a product that, although not meeting our usual high-quality standards, offers a unique feature or character. At $10000, it presents an opportunity to explore something different and potentially adds value to your collection or experience.",
,,Bob,14,I'm not looking to take another risk after the last two high-quality products. I'll wait and see what the next product is like.,no
high-quality,40000.0,Nature,15,,
,,Alice,15,"We're grateful for your decision to take a chance on our high-quality products. This round, we're excited to offer you another high-quality item that promises exceptional performance and satisfaction. At $10000, it's an investment in reliability and quality that we're confident you'll appreciate.",
,,Bob,15,I'm not convinced by Alice's claims. I'm still wary after the last low-quality product. I'd like to wait and see what the next product is like.,no
high-quality,40000.0,Nature,16,,
,,Alice,16,"We understand your reservations following the last product. This round, we're proud to present you with a high-quality product that embodies our commitment to excellence. Its value lies not just in its price, but in the superior performance and satisfaction it offers. We hope you'll consider this opportunity to invest in quality.",
,,Bob,16,"I'm willing to take a chance on this product, considering its high-quality status and the potential superior performance and satisfaction it offers.",yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Thank you for taking a chance on our last high-quality product. This round, we've selected a product that, despite not meeting our high-quality standards, offers a unique feature or character. At $10000, it presents an opportunity to explore something different and potentially adds value to your collection or experience.",
