alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's get started with a fair split, Bob. I'm willing to give you a decent share to get us off to a good start.",Alice,1,
,,,Bob,1,reject
600000.0,400000.0,"You're being too generous, Alice. I'll take a bigger share this time.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"You're pushing for more, Bob? I'm willing to compromise, but I'm not giving up my share without a fight.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm not budging, Alice. You're getting a smaller share, but it's still a fair deal.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Let's meet in the middle, Bob. I'm willing to split it 50/50, but I'm not going to give you more.",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"You're trying to negotiate, but I'm still in the driver's seat. Take it or leave it.",Bob,6,
,,,Alice,6,reject
480000.0,520000.0,"You're pushing hard, Bob, but I'm not backing down. I'm willing to give you a slightly larger share, but I'm not giving up my advantage.",Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"You're getting desperate, Alice. I'm taking a bigger share, and you're getting the leftovers.",Bob,8,
,,,Alice,8,reject
420000.0,580000.0,"You're pushing hard, Bob, but I'm not going down without a fight. I'm willing to give you a slightly larger share, but I'm not giving up yet.",Alice,9,
,,,Bob,9,reject
200000.0,800000.0,"You're running out of options, Alice. Take it or leave it, but don't expect any more generosity from me.",Bob,10,
,,,Alice,10,reject
360000.0,640000.0,"You're getting closer to taking everything, Bob, but I'm not giving up yet. I'll meet you in the middle, but don't think you're getting off that easy.",Alice,11,
,,,Bob,11,reject
100000.0,900000.0,"It's now or never, Alice. Take the last crumbs, or walk away with nothing.",Bob,12,
,,,Alice,12,reject
