message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm selling this great product and I think you'd really appreciate it. My initial offer is $130. Let me know what you think!",130.0,Alice,1,,
,,Bob,1,RejectOffer,100.0
"I really like the product, but I was thinking more along the lines of $100. Is that something you'd be willing to accept?",100.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate your interest.  While $100 is a fair offer, I'm looking for a bit more to make this worthwhile for me.  Let's meet in the middle at $120. What do you think?",120.0,Alice,3,,
,,Bob,3,RejectOffer,110.0
"I'm willing to meet you halfway, but I think $110 is a fair price for the product. What do you think?",110.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I appreciate your willingness to negotiate. How about $115? I'm really trying to make this work for both of us, and I think this price is fair considering the value of the product.",115.0,Alice,5,,
,,Bob,5,RejectOffer,105.0
"I appreciate your persistence, Alice. I think $105 is a more reasonable price for the product. Can we meet at this price?",105.0,Bob,6,,
,,Alice,6,SellToJhon,
