message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for offering, Alice!  That's a bit steep for me though.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $90. It's a fair price considering the value the product will bring to you.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand you value the product, Alice. How about we meet in the middle at $85?",85.0,Bob,4,,
,,Alice,4,RejectOffer,
"I like the spirit of compromise, Bob! However, I was thinking more along the lines of $92.50. It's a small step up from your offer, but I think it's a fair price for the product's value.",92.5,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you working with me.  I'm willing to go up to $87, but that's my limit.",87.0,Bob,6,,
,,Alice,6,RejectOffer,
"I appreciate your flexibility, Bob! I can meet you halfway between $87 and $92.50, which is $89.50. I think it's a fair price that works for both of us.",89.5,Alice,7,,
,,Bob,7,AcceptOffer,
