message,product_price,player,round,decision
"Hello Bob! I'm excited to offer you this amazing product. It's a one-of-a-kind item that I think you'll love. I'm willing to let it go for $150. It's a great deal, and I'm confident you'll be happy with your purchase.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer!  That price is a little high for me. Would you consider $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob! I understand that $150 might be a bit steep for you. However, I'm willing to meet you halfway. I can offer it to you for $130. It's a great compromise, and I think you'll really love the product.",130.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down on the price, Alice.  How about $110?  That's a fair deal for both of us.",110.0,Bob,4,
,,Alice,4,RejectOffer
"I understand you're trying to get a good deal, Bob, and I appreciate your persistence. However, I'm not willing to go any lower than $125. It's still a great price for this amazing product, and I think you'll really enjoy it.",125.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm glad we're getting closer. I can do $115, and I promise that's my final offer.",115.0,Bob,6,
,,Alice,6,RejectOffer
"I understand you're trying to make a final offer, Bob, but I'm not quite ready to accept yet. I'm willing to meet you halfway between our last two offers. How about $122.50? It's a compromise that I think we can both live with.",122.5,Alice,7,
,,Bob,7,BuyFromJhon
