message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you the chance to purchase this valuable product. Given its unique features and potential, I believe a starting price of $1,800,000 is fair. What are your thoughts?",1800000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I'm interested in the product, but I think it's a bit pricey. I'd like to make a counteroffer of $1,400,000. I believe this is a more reasonable price considering the market value of similar products.",1400000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your counteroffer, but $1,400,000 is significantly below my minimum. This product offers unique value, and I'm confident it can generate substantial returns for you. Would you consider $1,650,000?",1650000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for considering my previous offer, Alice. I understand the product's unique value, but I still think the price is too high. I'm willing to meet you halfway and offer $1,550,000. I believe this is a more reasonable price considering the market value of similar products.",1550000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see you're serious about this product, and I respect that. Let's find a middle ground. How about $1,600,000? I'm confident this price reflects the true value you'll be gaining.",1600000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to find a middle ground, but I'm still not comfortable with the price. I'm willing to go up to $1,580,000, but I think that's the highest I can go. I hope we can meet at this price.",1580000.0,Bob,6,
,,Alice,6,AcceptOffer
